NOMBRE,GENEROS,bytesfiles,sampleratefiles,totalsamplesfiles,durationfiles
Que Cosa Tan Linda - Jimmy El León.mp3,Bolero Son,5145628,44100,11215871,254.3
Que Cosa Tan Linda - Oscar D' León.mp3,Bolero Tradicional,4122048,44100,11198591,253.9
Que Cosa Tan Linda.mp3,Merengue,10394063,44100,11456868,259.8
Que Cosa Tendran Las Mujeres - Flamboyan.mp3,Son Montuno,3515347,44100,9525887,216
Que Cosas Tendran - Gran Combo.mp3,Son Montuno,4026393,44100,11085695,251.4
Que Cosas Tiene La Vida - Daniel Santos.mp3,Son Montuno,2884887,44100,7788672,176.6
Que Cosas Tiene La Vida - Federico.mp3,Guaracha,3336887,44100,9033984,204.9
Que Debo Hacer.mp3,Guaracha,5060942,44100,13946680,316.3
Que Dichosa Es.mp3,Bolero Son,2706073,44100,7294465,165.4
QUE DICHOSO ES - BIEMBENIDO GRANDA.mp3,Pachanga,2609235,44100,7191351,163.1
Que Dichoso Es - Bienvenido Granda.mp3,Bolero Tradicional,2654440,44100,7312896,165.8
QUE DIOS TE PERDONE - ROSSY WAR.mp3,Son Cubano,4033354,44100,11111519,252
Que Dira La Gente - Sonora Matancera.mp3,Bolero Tradicional,2750464,44100,7577852,171.8
Que Dirias Tu (Bolero) - Gilberto Sextet.mp3,Guaracha,2960734,44100,7997185,181.3
Que Domingo - La Van Van.mp3,Pachanga,5356020,44100,14599297,331
Que Do-Re-Mi Que Do-Re-Fa.mp3,Guajira,12374112,44100,13641059,309.3
Que Es El Amor - Bienvenido Granda.mp3,Bolero Son,3472386,44100,7653888,173.6
Que Es La Navidad (Navidad) - Gran Combo.mp3,Son Cubano,2250505,44100,6190849,140.4
Que Es Lo Que Pasa - Tito Rodríguez Con Rondalla.mp3,Pachanga,2867335,44100,7740289,175.5
Que Esta Pasando - Naty Y Su Orq.mp3,Guajira,5475462,44100,15079681,341.9
Que Extraña Es La Vida.mp3,Salsa,3097710,44100,8375039,189.9
Que Extraño Saxofon - La Van Van.mp3,Bolero Son,5177977,44100,14108544,319.9
Que Falta De Respeto - Gran Combo.mp3,Salsa,3075542,44100,8464896,191.9
Que Falta De Respeto (En Vivo) - Gran Combo.mp3,Salsa,3940738,44100,10849537,246
Que Falto.mp3,Pachanga,4081355,44100,11245825,255
Que Felicidad (Navidad) - Gran Combo.mp3,Son Montuno,2538888,44100,6985727,158.4
Que Ganas De No Verte Nuna Más.mp3,Pachanga,7021992,44100,12794110,290.1
Que ganas de no verte.mp3,Pachanga,4697898,44100,12785472,289.9
Que Ganas Tengo.mp3,Pachanga,15709229,44100,17314560,392.6
Que Grande Es Tu Amor.mp3,Pachanga,3788489,44100,11929806,270.5
Que Hablen  - Franklin Sanche.mp3,Guaracha,4841412,44100,13180600,298.9
Que Hablen - Naty Y Su Orq.mp3,Guajira,4790425,44100,13191553,299.1
Que Hablen.mp3,Pachanga,4839777,44100,13094784,296.9
Que Habria Sido De Mi.mp3,Merengue,4730799,44100,12954240,293.7
Que Hara Ahora.mp3,Guajira,4664637,44100,12693887,287.8
Que Hay De Malo En Ese Amor.mp3,Salsa,5839114,44100,10582273,240
Que Hay De Malo.mp3,Son Montuno,11987481,44100,13214591,299.7
Que Hermanito - Gran Combo.mp3,Bolero Son,4412997,44100,12151295,275.5
Que Humanidad.mp3,Salsa,10537215,48000,12583296,262.2
Que Importa Donde.mp3,Guaracha,6394630,44100,11640169,263.9
Que Importa.mp3,Guaracha,7687788,44100,14017534,317.9
Que Indiferente- Alex De Castro.mp3,Salsa,5005736,44100,13793463,312.8
Que Ironia De La Vida - Frankie Negron.mp3,Guaracha,4806425,44100,13084415,296.7
Que Ironia.mp3,Guaracha,4871099,44100,13180600,298.9
Que La Gente Averigua-Karakatisky.mp3,Son Montuno,4145908,44100,11264254,255.4
Que Lastima - Oscar D' León.mp3,Salsa,3865752,44100,10492176,237.9
Que Lastima - Ray De La Paz Y Louie Ramírez.mp3,Pachanga,7110036,44100,15547391,352.5
Que Le Den Candela - Celia Cruz.mp3,Merengue,2851757,44100,10263165,232.7
Que Le Den Candela - La Van Van.mp3,Guaracha,6974783,44100,19060993,432.2
Que Le Den Candela (1).mp3,Guajira,6974797,44100,19060993,432.2
Que Le Den Candela Celia Cruz.mp3,Son Montuno,3678126,44100,10130688,229.7
Que Le Den Candela.mp3,Salsa,5624439,44100,10226301,231.9
Que Le Pasa Pedro - Tito Rodriguez.mp3,Guajira,3679638,44100,7983359,181
Que Lengua Mas Larga.mp3,Son Cubano,2628788,44100,7082496,160.6
Que Linda - Laito.mp3,Guajira,3086327,44100,8343935,189.2
Que Linda Eres.mp3,Pachanga,3057584,44100,8264447,187.4
Que Linda Estabas.mp3,Bolero Tradicional,2725745,44100,7349761,166.7
Que Linda.mp3,Pachanga,3087289,44100,8345090,189.2
Que Lio - Hector Lavoe - Willie Colon.mp3,Guajira,4380419,44100,12061441,273.5
Que Locura Enamorarme De Ti - Dlg.mp3,Pachanga,3621313,44100,13091328,296.9
Que Locura Enamorarme De Ti - Eddie Santiago.mp3,Bolero Son,5023148,44100,13682251,310.3
Que Locura Enamorarme De Ti.mp3,Pachanga,4738865,44100,13049854,295.9
Que Mala Corriente Tiene El Negro.mp3,Guajira,12522478,48000,14965632,311.8
QUE MALA ES LA HUMANIDAD.mp3,Merengue,3094528,44100,8525952,193.3
Que Mala Vida.mp3,Bolero Tradicional,9348736,44100,12880513,292.1
Que Manera De Quererte - Gilberto Santa Rosa.mp3,Salsa,5216692,44100,14215679,322.4
Que Manera De Quererte.mp3,Pachanga,12957028,44100,14273506,323.7
QUE MAS PUEDO PEDIR.mp3,Salsa,3340416,44100,9201024,208.6
Que Mas Tu Quieres De Mi.mp3,Bolero Tradicional,11215915,48000,13397760,279.1
Que Mate - Bobby Valentin.mp3,Guaracha,3295074,44100,8918784,202.2
Que Me Castigue Dios - Federico.mp3,Merengue,3107842,44100,8402687,190.5
QUE ME CASTIGUE DIOS (Sammy González).mp3,Son Montuno,5742592,44100,15823871,358.8
Que Me Hace Daño.mp3,Salsa,2668423,44100,7348609,166.6
Que Me Handado - Gran Combo.mp3,Guajira,3091830,44100,8509823,193
Que Me Has Dado Tu.mp3,Merengue,4266442,44100,11596506,263
Que Me Importa (Bolero) - Gran Combo - Andy Montañez.mp3,Guaracha,2573193,44100,7080192,160.5
Que Me Lo  Den-Rmx.mp3,Pachanga,14346952,44100,15812575,358.6
Que Me Lo Den En Vida - Gran Combo.mp3,Guajira,4795028,44100,13204224,299.4
Que Me Lo Den En Vida - Jerry Rivas.mp3,Son Cubano,9501696,44100,10471104,237.4
Que Me Lo Den En Vida (Remix) - Gran Combo.mp3,Guajira,5720824,44100,15755905,357.3
QUE ME LO DEN EN VIDA -Roberto Roena-.mp3,Son Cubano,3633782,44100,9947521,225.6
QUE ME MATE LA BEBIDA.mp3,Bolero Son,3008347,44100,6628607,150.3
Que Me Murmuren.mp3,Bolero Tradicional,11181443,48000,13417344,279.5
Que Me Perdona La Otra.mp3,Merengue,5840461,44100,15934463,361.3
Que Me Perdonen Las Dos - Frankie Hernandez.mp3,Son Cubano,5878084,44100,16038145,363.7
Que Mulata - Orq Harlow.mp3,Son Montuno,5081484,44100,13842433,313.9
Que Nadie Llore Mi Pena - Andy Montañéz.mp3,Guaracha,5920746,44100,13052544,296
Que No Acabe La Rumba.mp3,Bolero Son,11045095,48000,13192704,274.8
Que No Fracase Este Amor.mp3,Bolero Tradicional,3845628,44100,10587870,240.1
Que No Me Da La Gana - Gilberto Santa Rosa.mp3,Merengue,5857737,44100,12786048,289.9
Que No Me Mires Mas Asi - La Van Van.mp3,Guajira,4748737,44100,12925440,293.1
QUE NO MUERA EL SON - CUATRO Y SON.mp3,Son Montuno,6483069,44100,8932892,202.6
Que No Muera El Son.mp3,Guajira,3833813,44100,10339201,234.4
Que No Muera La Rumba.mp3,Pachanga,2869946,44100,7747201,175.7
QUE NO NUERA EL SON.mp3,Bolero Tradicional,3756285,44100,10347263,234.6
QUE NO QUEDE HUELLA - RODOLFO.mp3,Pachanga,4302137,44100,9481414,215
Que No Se Muera El Montuno.mp3,Guajira,4902874,44100,13345920,302.6
Que Nos Importa - Primera Clase.mp3,Son Montuno,6268894,44100,13692673,310.5
Que Nos Paso - Javier Vasquez.mp3,Salsa,4204544,44100,11582777,262.6
Que Nos Quedo De Nuestro Amor.mp3,Son Cubano,3276127,44100,8866944,201.1
Que Nunca Me Falte.mp3,Bolero Tradicional,4582175,44100,12389087,280.9
QUE NUNCA ME FALTES - Los Niches.mp3,Bolero Tradicional,4496370,44100,12389760,280.9
Que Pachanga - Loui Ramirez.mp3,Guaracha,1456721,22050,3852289,174.7
Que Pachanga (1).mp3,Son Cubano,2900554,44100,7831297,177.6
Que Pachanga.mp3,Bolero Tradicional,2842624,44100,7831297,177.6
Que Pague - Choco Orta.mp3,Son Cubano,3880878,44100,10533889,238.9
Que Palo Es Ese - La Van Van.mp3,Salsa,4794705,44100,13052161,296
Que Pana.mp3,Bolero Tradicional,5719005,44100,8914176,202.1
Que Pasa - Fania All Star.mp3,Son Montuno,5714645,44100,15587713,353.5
Que Pasa Con Ella - La Van Van.mp3,Merengue,7240604,44100,19793665,448.8
Que Pasa Con Las Mujeres.mp3,Son Cubano,12030316,44100,13258484,300.6
Que Pasa Con Tigo.mp3,Bolero Son,11732438,48000,14017536,292
Que Pasa Contigo - David Pabon.mp3,Salsa,4240388,44100,11675519,264.8
Que Pasa Contigo - Gilberto Santa Rosa.mp3,Bolero Tradicional,4646229,44100,12643200,286.7
Que Pasa Contigo.mp3,Guajira,11770813,48000,14063616,293
Que Pasa Loco - Isaac Delgado.mp3,Merengue,4459548,44100,16171775,366.7
Que Pasara.mp3,Pachanga,4352987,44100,11969280,271.4
Que Paso En La Cama.mp3,Guajira,4740830,44100,12981888,294.4
Que Paso En Tu Corazon.mp3,Bolero Tradicional,4766195,44100,12893183,292.4
Que Pena (1).mp3,Son Cubano,12095353,48000,14452992,301.1
Que Pena (En Vivo).mp3,Bolero Son,4985822,44100,13494528,306
Que Pena.mp3,Merengue,11920624,48000,14304384,298
Que Pensabas Tu-Maelo Ruiz.mp3,Pachanga,4375732,44100,12051640,273.3
Que Pista - La Van Van.mp3,Guaracha,4210810,44100,11442817,259.5
Que Pollito - Bobby Valentin.mp3,Salsa,3604367,44100,9771265,221.6
Que Precio Tiene El Cielo - Marck Anthony.mp3,Pachanga,4887192,44100,13306753,301.7
Que Precio Tiene El Cielo.mp3,Guajira,12067979,44100,13300067,301.6
Que Problema.mp3,Guajira,3874289,44100,10515455,238.4
Que Puedes Hacer Por Mi.mp3,Son Cubano,11345595,48000,13553280,282.4
Que Puedes Tu Temer- Andy Montañez.mp3,Bolero Tradicional,4481921,44100,12349918,280
Que Puedo Esperar De Ti - Vicentico Valdéz.mp3,Son Cubano,3464916,44100,7509888,170.3
Que Puedo Hacer Yo.mp3,Merengue,6919590,44100,12712409,288.3
Que Quieres De Mi.mp3,Pachanga,5889924,44100,10802591,245
QUE REBAMBARAMBA - JOE QUIJANO.mp3,Bolero Tradicional,2597073,44100,7152185,162.2
Que Rico El Mambo.mp3,Salsa,7273621,44100,8016768,181.8
Que Rico Mambo.mp3,Guajira,7568955,44100,8279423,187.7
Que Rico Suena Mi Tambor.mp3,Son Montuno,4236711,44100,11442817,259.5
Que Risa Me Da.mp3,Guaracha,13712200,44100,15112761,342.7
Que Sabes Tu De Mi  - Tito Rodríguez.mp3,Pachanga,3597091,44100,7801343,176.9
Que Sabroso Majarete.mp3,Bolero Tradicional,4925105,44100,9045882,205.1
Que Se Entere - Primera Clase.mp3,Bolero Son,6874934,44100,15028991,340.8
Que Se Lo Lleve El Rio - Gilberto Santa Rosa.mp3,Salsa,4312646,44100,11723902,265.8
Que Se Mueran De Envidia - Frankie Ruiz.mp3,Son Montuno,4185991,44100,11374848,257.9
Que Se Mueran De Envidia.mp3,Son Cubano,4154099,44100,11376000,258
Que Se Rian.mp3,Bolero Son,9169171,48000,10941696,228
Que Se Sienta - Oscar D' León.mp3,Bolero Tradicional,4668321,44100,12704256,288.1
Que Se Sienta.mp3,Son Montuno,4668410,44100,12704256,288.1
Que Se Yo.mp3,Merengue,3062609,44100,8278273,187.7
Que sea.mp3,Bolero Son,7198684,44100,7931610,179.9
Que Seas Asi.mp3,Bolero Tradicional,4841472,44100,5263488,119.4
Que Sera - Gilberto Santa Rosa.mp3,Bolero Tradicional,5199974,44100,11335680,257
QUE SERA LO QUE PELEAN.mp3,Salsa,4200994,44100,11572992,262.4
Que Sera.mp3,Bolero Son,4779955,44100,13145471,298.1
Que Seria De La Vida.mp3,Bolero Tradicional,4885631,44100,13220353,299.8
Que Si Cantaban - Cheo Feliciano.mp3,Bolero Son,4522871,44100,12303360,279
Que Si Cantaban Bien.mp3,Bolero Tradicional,5900640,44100,16100353,365.1
Que Si Pienso En Ti  - Bobby Valentin.mp3,Bolero Tradicional,4509257,44100,12265343,278.1
Que Siga La Fiesta.mp3,Salsa,3785804,44100,10271232,232.9
Que Soledad - Johnny Rivera.mp3,Pachanga,5600682,44100,12219263,277.1
Que Soledad.mp3,Son Montuno,6684689,44100,12174334,276.1
Que Somos Tu Y Yo.mp3,Salsa,4394345,44100,11946238,270.9
Que Sonero.mp3,Pachanga,6258112,44100,13789823,312.7
Que Sorpresa - La Van Van.mp3,Salsa,6239168,44100,17033471,386.2
Que Sorpresa.mp3,Guajira,15664639,48000,18736128,390.3
Que Suba La Temperatura.mp3,Bolero Son,4681413,44100,12661047,287.1
Que Suene Mi Tambo.mp3,Merengue,4025731,44100,10929022,247.8
Que Suenen Las Palmas.mp3,Pachanga,11920934,44100,13077503,296.5
QUE TE BAYA BIEN.mp3,Bolero Tradicional,3647198,44100,10046592,227.8
Que Te Coma Un Chivo.mp3,Pachanga,2555907,44100,7038721,159.6
Que Te Debo - Gran Combo.mp3,Guaracha,4244974,44100,11688192,265
Que Te Están Mirando Ya.mp3,Salsa,2925779,44100,6321025,143.3
Que Te Hace Pensar.mp3,Bolero Tradicional,2794979,44100,7697663,174.6
Que Te Has Creido Tu - Federico.mp3,Guaracha,4562758,44100,12412799,281.5
Que Te Importa - Tito Rodríguez.mp3,Bolero Son,3610675,44100,7831296,177.6
Que Te Parece Cholito.mp3,Guaracha,3783930,44100,10266378,232.8
Que Te Pasa A Ti - Ismael Rivera.mp3,Son Montuno,11472056,48000,13761216,286.7
Que Te Pasa A Ti.mp3,Bolero Tradicional,4611759,44100,12548291,284.5
Que Te Pasa Socio - Orq Harlow.mp3,Salsa,5528714,44100,15075072,341.8
Que Te Pasa.mp3,Bolero Son,4669901,44100,12690431,287.8
QUE TE PASÓ -Cano Estremera-Bobby Valentìn-.mp3,Pachanga,5283675,44100,14466815,328
Que Te Paso.mp3,Salsa,5205768,44100,14342400,325.2
Que Te Pasó.mp3,Guajira,7922879,44100,14449534,327.7
QUE TE PEDI.mp3,Son Montuno,4713830,44100,12986496,294.5
Que Te Puedo Decir.mp3,Son Cubano,4978837,44100,13519288,306.6
Que Te Valla Bien - Fania All Star - Pete Conde Rodriguez.mp3,Bolero Son,5668701,44100,15460991,350.6
Que Te Vaya Bonito.mp3,Merengue,5165712,44100,14075135,319.2
Que Tengo Que Hacer - Frankie Negron.mp3,Bolero Son,4958143,44100,13502593,306.2
Que Tiene El.mp3,Bolero Tradicional,4602235,44100,12678913,287.5
Que Tiene Esa Mujer - Louie Ramirez.mp3,Bolero Tradicional,4933723,44100,13435776,304.7
Que Tiene Van Van - La Van Van.mp3,Son Cubano,5516940,44100,15042816,341.1
Que Tienes - Nelson Pinedo.mp3,Salsa,2876946,44100,7766785,176.1
QUE TONTA ERES - Jorge Maldonado.mp3,Bolero Son,3920039,44100,10804607,245
Que Traigan El Guaguanco - Chocolate Armenteros.mp3,Guajira,2744885,44100,7402753,167.9
Que Triste Historia De Amor.mp3,Salsa,4760991,44100,12959416,293.9
Que Tu Crees.mp3,Pachanga,16815009,44100,23091839,523.6
Que Va - Cheo Feliciano.mp3,Guaracha,2400474,44100,6453503,146.3
Que Vamos A Hacer.mp3,Bolero Son,4470870,44100,12243455,277.6
Que Vaya Y Busque A Quien-Mariano Civico.mp3,Pachanga,3992550,44100,10995255,249.3
Que Vea Ve.mp3,Son Montuno,3774934,44100,19492746,442
Que Vengan Los Rumberos.mp3,Salsa,14150213,44100,15534947,352.3
Que Vida La Vida.mp3,Merengue,7418193,48000,8840448,184.2
Que Viste  Cuates.mp3,Bolero Tradicional,2807662,44100,7575553,171.8
Que Viva La Enfermedad.mp3,Guaracha,3933912,44100,10613376,240.7
Que Voy A Hacer - Celia Crúz.mp3,Bolero Son,2748626,44100,7413119,168.1
Que Voy A Hacer Sin Ti.mp3,Guajira,5447120,44100,14758272,334.7
Que Voy A Hacer.mp3,Merengue,2782158,44100,7504130,170.2
Que Voy Hacer Sin Ti.mp3,Son Montuno,13310260,44100,14669622,332.6
Que Voy Hacer.mp3,Pachanga,6800927,44100,7432703,168.5
Que Yo Me Voy P´alla.mp3,Bolero Son,4134504,44100,11162879,253.1
Quedate - La Mulenze.mp3,Guaracha,5755937,44100,15699457,356
Quedate Como Nunca.mp3,Bolero Son,4757514,44100,12949631,293.6
QUEDATE CON TU MUJER - NELSON Y SUS ESTRELLAS.mp3,Bolero Tradicional,4292252,44100,9464133,214.6
Quedate Con Tu Mujer.mp3,Pachanga,3565040,44100,9822520,222.7
Quédate Con Tu Mujer.mp3,Son Montuno,5325410,44100,9676797,219.4
Quedate Este Bolero - Cheo Feliciano.mp3,Son Cubano,4601865,44100,12521087,283.9
Quedate.mp3,Son Montuno,5700002,44100,15704633,356.1
Quede Zaina - Celia Cruz - Sonora.mp3,Merengue,3024896,44100,8334715,189
Quede Zaina (1).mp3,Bolero Son,7632664,44100,8349696,189.3
Quede Zaina.mp3,Guajira,3012318,44100,8296704,188.1
Quedezaina.mp3,Bolero Tradicional,3092712,44100,8361217,189.6
Quejas De Mi Barrio.mp3,Guaracha,14065972,48000,16873920,351.5
Quejoso - Gran Combo.mp3,Guaracha,4258341,44100,11725057,265.9
Quemame Con Tu Cuerpo - David Pabon.mp3,Pachanga,4475693,44100,12173185,276
Quemame Los Ojos-Sin Pensar En Ti.mp3,Bolero Son,3344696,44100,8999424,204.1
Quen Quita.mp3,Son Montuno,3168872,44100,8569490,194.3
Quererte Asi - David Pabon.mp3,Bolero Son,4579345,44100,12609791,285.9
Querido Amor - Polo Montañez.mp3,Guaracha,3969659,44100,10778112,244.4
Queriendo - Pedro Arroyo.mp3,Son Cubano,3309427,44100,11945088,270.9
Queriendo.mp3,Bolero Tradicional,4988170,44100,10995841,249.3
Queriendo-Pedro Arroyo.mp3,Salsa,4249806,44100,11710648,265.5
Querube  - Daniel Santos.mp3,Guajira,2939222,44100,7938433,180
Querube- Andy Montañez.mp3,Salsa,3172905,44100,8741943,198.2
Quieiera Verte Otra Vez.mp3,Son Cubano,11093099,48000,13250304,276
Quien  Es  El Papa.mp3,Bolero Son,3729488,44100,22468227,509.5
Quién Baila Mejor [Guapachá].mp3,Pachanga,6662324,44100,7339991,166.4
Quien Como Tu.mp3,Son Cubano,12475541,48000,14909184,310.6
Quien De Los Dos.mp3,Guajira,4262204,44100,11584513,262.7
Quien Dijo.mp3,Bolero Tradicional,5331522,44100,14526719,329.4
Quien Entiende Este Amor.mp3,Bolero Tradicional,4929873,44100,13575614,307.8
Quien Eres Tu - José Bello.mp3,Merengue,4986275,44100,10864511,246.4
Quien Eres Tu.mp3,Guajira,4789788,44100,12958537,293.8
Quién Eres Tu.mp3,Bolero Son,3643693,44100,9879569,224
Quien Eres.mp3,Guaracha,3559802,44100,9800062,222.2
Quien Es Quien.mp3,Guajira,3988287,44100,10980368,249
Quien Es Tu Amigo - Frankie Ruíz.mp3,Merengue,5860858,44100,12792960,290.1
Quien Es Tu Amigo.mp3,Guajira,4616287,44100,12560256,284.8
Quién Es Tu Amigo.mp3,Son Montuno,6947382,44100,12657022,287
Quien Es Usted.mp3,Bolero Son,4481741,44100,12349439,280
Quien Lo Diria - Andy Montañéz.mp3,Son Cubano,5965709,44100,13151687,298.2
Quien Lo Diria En Vivo- Gilberto Santa Rosa.mp3,Merengue,10109427,44100,22161024,502.5
Quien Mas Que Yo.mp3,Bolero Son,6729117,44100,12255261,277.9
Quien No Ha Dicho Una Mentira - La Van Van.mp3,Guajira,3642823,44100,9877248,224
Quien No Se Siente Patriota.mp3,Guajira,9163228,44100,16727418,379.3
Quien Nos Iba A Decir - Tito Gómez.mp3,Son Montuno,4876561,44100,10622592,240.9
Quien Nos Iba A Decir.mp3,Pachanga,3900598,44100,10588032,240.1
Quien Quiere.mp3,Salsa,9874258,44100,15458688,350.5
Quien Sabe.mp3,Son Cubano,5269915,44100,9571967,217.1
Quien Sera - Nelson Pinedo - Sonora.mp3,Guaracha,2576384,44100,7097468,160.9
Quien Sera - Nelson Pinedo.mp3,Son Montuno,2633694,44100,7096321,160.9
Quien Sera - Polo Montañez.mp3,Bolero Tradicional,5167528,44100,14079744,319.3
QUIEN SERA - SONORA MATANCERA.mp3,Son Montuno,2567398,44100,7070393,160.3
Quien Sera.mp3,Son Montuno,2625388,44100,7072130,160.4
Quien Te Bautizo (Vicenta) F Repilado.mp3,Bolero Son,4133867,44100,11230848,254.7
Quien Te Ha Dicho.mp3,Bolero Son,2709780,44100,7305984,165.7
Quien Tiene Tu Amor - Frankie Negron.mp3,Son Montuno,3853894,44100,10459007,237.2
Quien Tiro La Bomba.mp3,Salsa,2880389,44100,7775999,176.3
Quien Toca.mp3,Son Cubano,9672704,44100,10645632,241.4
Quien Vendra.mp3,Bolero Tradicional,7195316,44100,9834624,223
Quien Vendrá.mp3,Guaracha,3622161,44100,9971233,226.1
Quien Vivio.mp3,Son Cubano,8720785,44100,9548928,216.5
Quien.mp3,Son Cubano,4640034,44100,12547583,284.5
Quiere A Quien Te Quiere - Eddie Montalvo.mp3,Salsa,6475787,44100,14148863,320.8
Quiere La Que Tienes - Grupo Clase.mp3,Salsa,4677091,44100,12728448,288.6
Quiereme - Gran Combo.mp3,Guajira,4631162,44100,12752640,289.2
Quiereme - Mickey Taveras.mp3,Bolero Son,6114772,44100,13352832,302.8
Quiereme Na' Ma.mp3,Guaracha,7556461,44100,13724929,311.2
QUIEREME SIEMPRE - ORQUESTA ARAGON.mp3,Guaracha,2853741,44100,7865271,178.4
Quiéreme Siempre.mp3,Guaracha,4465962,44100,8097405,183.6
Quiereme Un Poquito -  Bienvenido Granda.mp3,Son Montuno,2582551,44100,7114752,161.3
Quiereme.mp3,Merengue,3972953,44100,10720512,243.1
Quieres Ser Mi Amante.mp3,Son Cubano,5059768,44100,13741056,311.6
Quiero A Mi Pueblo.mp3,Son Cubano,6763244,44100,7390635,167.6
Quiero Amarla.mp3,Bolero Son,4714475,44100,12794113,290.1
Quiero Amarte En La Hierba - Eddie Santiago.mp3,Guaracha,5018570,44100,13669633,310
Quiero Amarte Mujer-Charlie Cajares.mp3,Bolero Son,3580948,44100,9863990,223.7
Quiero Amarte.mp3,Guaracha,6241540,44100,11359872,257.6
Quiero Bailar Con Celina.mp3,Son Cubano,2646930,44100,7292158,165.4
Quiero Cantar +++++++++.mp3,Salsa,8096791,44100,11154068,252.9
Quiero Comenzar.mp3,Son Montuno,13024551,48000,15568128,324.3
Quiero Darte Mi Amor - Bobby Valentin.mp3,Merengue,4438204,44100,12069503,273.7
Quiero De Nuevo Empezar.mp3,Merengue,3679836,44100,9917569,224.9
Quiero Dormir Cansado - Foto Rodriguez Y Su Orq.mp3,Guajira,3053114,44100,8251777,187.1
Quiero Dormir Cansado.mp3,Bolero Son,4942198,44100,13609141,308.6
Quiero Emborracharme - Rey Caney - Sonora.mp3,Son Cubano,2476032,44100,6817532,154.6
Quiero Enseñarte A Ser Mujer.mp3,Bolero Son,11554816,44100,12707712,288.2
Quiero Enserñarte A Ser Mujer - Pedro Arroyo.mp3,Guaracha,4571858,44100,12589056,285.5
Quiero Estar Contigo.mp3,Son Montuno,8903337,48000,10622592,221.3
Quiero Hacerte El Amor.mp3,Merengue,5585760,44100,12186138,276.3
Quiero Investigarte.mp3,Pachanga,11598778,44100,12786048,289.9
Quiero Llegar A La Casa.mp3,Merengue,5195392,44100,14156927,321
Quiero Llegar A Puerto Rico.mp3,Son Cubano,8488304,44100,15488638,351.2
Quiero Llenar Tu Vida.mp3,Guajira,4949133,44100,13394303,303.7
Quiero Llenarte - Frankie Ruiz.mp3,Merengue,4393299,44100,11946241,270.9
Quiero Llenarte (1).mp3,Guaracha,6507896,44100,11849470,268.7
Quiero Llenarte (3).mp3,Pachanga,6542743,44100,12019966,272.6
Quiero Llenarte.mp3,Bolero Tradicional,4402197,44100,11970430,271.4
Quiero Mas_ By Gu@chita.mp3,Pachanga,9637147,44100,10559593,239.4
QUIERO MATAR EL DOLOR - CELINA Y REUTILIO.mp3,Bolero Son,3408663,44100,7516102,170.4
Quiero Mirarte A Ti.mp3,Bolero Tradicional,4927616,44100,13578619,307.9
Quiero Morir En Tu Piel.mp3,Merengue,15080895,48000,18035712,375.7
Quiero Perderme Contigo - Foto Rodriguez Y Su Orq.mp3,Bolero Son,4131868,44100,11225087,254.5
Quiero Quedarme En Ti - Jerry Galante.mp3,Pachanga,5389089,44100,11752703,266.5
Quiero Saber - Henry Fiol.mp3,Guajira,5209720,44100,14196096,321.9
